DATE,EFFECTIFS
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,03
2019-07-31,11
2019-07-31,03
2019-07-31,03
2019-07-31,11
2019-07-31,12
2019-08-01,12
2019-08-01,12
2019-08-01,11
2019-08-01,03
2019-08-01,12
2019-08-01,21
2019-08-01,12
2019-08-01,03
2019-08-02,11
2019-08-02,03
2019-08-02,03
2019-08-02,03
2019-08-02,03
2019-08-02,12
2019-08-02,11
2019-08-02,11
2019-08-05,11
2019-08-05,03
2019-08-05,11
2019-08-05,03
2019-08-06,03
2019-08-06,03
2019-08-06,03
2019-08-06,03
2019-08-06,03
2019-08-06,03
2019-08-06,11
2019-08-06,11
2019-08-06,11
2019-08-06,11
2019-08-06,11
2019-08-06,11
2019-08-06,12
2019-08-06,12
2019-08-06,12
2019-08-06,12
2019-08-06,03
2019-08-06,12
2019-08-06,03
2019-08-06,03
2019-08-07,03
2019-08-07,11
2019-08-07,22
2019-08-07,11
2019-08-07,03
2019-08-07,03
2019-08-07,03
2019-08-07,11
2019-08-08,03
2019-08-08,03
2019-08-08,03
2019-08-08,03
2019-08-09,03
2019-08-13,22
2019-08-14,03
2019-08-14,03
2019-08-14,03
2019-08-14,03
2019-08-19,03
2019-08-19,03
2019-08-19,03
2019-08-19,12
2019-08-19,03
2019-08-19,11
2019-08-19,11
2019-08-19,12
2019-08-20,11
2019-08-20,11
2019-08-21,03
2019-08-21,12
2019-08-21,11
2019-08-21,03
2019-08-21,03
2019-08-21,11
2019-08-21,11
2019-08-21,12
2019-08-21,12
2019-08-21,03
2019-08-21,03
2019-08-21,03
2019-08-22,03
2019-08-22,03
2019-08-22,11
2019-08-22,03
2019-08-22,11
2019-08-23,11
2019-08-26,03
2019-08-26,11
2019-08-27,11
2019-08-27,03
2019-08-27,03
2019-08-27,11
2019-08-27,03
2019-08-27,11
2019-08-27,03
2019-08-27,11
2019-08-27,11
2019-08-27,03
2019-08-27,11
2019-08-27,03
2019-08-27,12
2019-08-28,03
2019-08-28,03
2019-08-28,03
2019-08-28,11
2019-08-28,03
2019-08-28,11
2019-08-28,11
2019-08-28,03
2019-08-28,11
2019-08-28,11
2019-08-28,03
2019-08-28,12
2019-08-28,12
2019-08-28,12
2019-08-28,21
2019-08-29,03
2019-08-29,11
2019-08-29,03
2019-08-29,03
2019-08-29,03
2019-08-29,12
2019-08-29,11
2019-08-29,11
2019-08-29,03
2019-08-29,11
2019-08-29,11
2019-08-29,03
2019-08-30,03
2019-09-02,12
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,11
2019-09-02,03
2019-09-02,11
2019-09-02,11
2019-09-02,11
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,03
2019-09-02,12
2019-09-03,11
2019-09-03,03
2019-09-03,11
2019-09-03,12
2019-09-03,03
2019-09-03,03
2019-09-03,11
2019-09-03,11
2019-09-03,11
2019-09-03,03
2019-09-03,12
2019-09-03,03
2019-09-03,03
2019-09-03,03
2019-09-03,03
2019-09-03,11
2019-09-03,11
2019-09-03,03
2019-09-03,03
2019-09-03,03
2019-09-03,11
2019-09-04,11
2019-09-04,03
2019-09-04,03
2019-09-04,11
2019-09-04,03
2019-09-04,03
2019-09-04,11
2019-09-04,03
2019-09-04,11
2019-09-04,11
2019-09-04,03
2019-09-04,03
2019-09-04,11
2019-09-04,11
2019-09-04,03
2019-09-04,03
2019-09-04,03
2019-09-04,03
2019-09-04,12
2019-09-04,03
2019-09-04,03
2019-09-04,11
2019-09-04,11
2019-09-04,03
2019-09-04,03
2019-09-04,11
2019-09-04,03
2019-09-04,11
2019-09-04,03
2019-09-04,12
2019-09-04,12
2019-09-04,03
2019-09-04,03
2019-09-05,03
2019-09-05,21
2019-09-05,11
2019-09-05,11
2019-09-05,03
2019-09-05,03
2019-09-05,21
2019-09-05,03
2019-09-05,03
2019-09-05,03
2019-09-05,11
2019-09-05,03
2019-09-05,21
2019-09-05,03
2019-09-05,21
2019-09-05,11
2019-09-05,12
2019-09-05,03
2019-09-05,12
2019-09-05,03
2019-09-05,03
2019-09-06,11
2019-09-06,03
2019-09-06,03
2019-09-06,03
2019-09-09,03
2019-09-09,11
2019-09-09,03
2019-09-09,03
2019-09-09,12
2019-09-09,11
2019-09-09,12
2019-09-09,03
2019-09-09,03
2019-09-09,03
2019-09-10,11
2019-09-10,03
2019-09-10,11
2019-09-10,11
2019-09-10,21
2019-09-10,11
2019-09-10,12
2019-09-10,03
2019-09-10,03
2019-09-10,03
2019-09-10,11
2019-09-10,12
2019-09-10,03
2019-09-10,03
2019-09-10,03
2019-09-10,12
2019-09-10,03
2019-09-10,03
2019-09-10,03
2019-09-10,11
2019-09-10,03
2019-09-10,11
2019-09-10,03
2019-09-10,03
2019-09-10,03
2019-09-10,03
2019-09-11,03
2019-09-11,11
2019-09-11,03
2019-09-11,03
2019-09-11,12
2019-09-11,03
2019-09-11,03
2019-09-11,11
2019-09-11,03
2019-09-11,03
2019-09-11,12
2019-09-11,03
2019-09-11,03
2019-09-11,12
2019-09-11,03
2019-09-11,12
2019-09-11,03
2019-09-11,03
2019-09-11,11
2019-09-11,12
2019-09-11,11
2019-09-11,11
2019-09-11,11
2019-09-12,11
2019-09-12,03
2019-09-12,03
2019-09-12,11
2019-09-12,03
2019-09-12,03
2019-09-12,21
2019-09-13,21
2019-09-13,03
2019-09-13,03
2019-09-13,12
2019-09-16,41
2019-09-16,11
2019-09-16,03
2019-09-16,11
2019-09-16,03
2019-09-16,03
2019-09-16,11
2019-09-16,03
2019-09-16,03
2019-09-16,11
2019-09-16,03
2019-09-16,11
2019-09-16,12
2019-09-16,11
2019-09-16,12
2019-09-16,12
2019-09-16,03
2019-09-16,03
2019-09-16,41
2019-09-17,11
2019-09-17,03
2019-09-17,03
2019-09-17,11
2019-09-17,03
2019-09-17,11
2019-09-17,11
2019-09-17,03
2019-09-17,03
2019-09-17,03
2019-09-17,11
2019-09-17,21
2019-09-17,03
2019-09-17,03
2019-09-17,12
2019-09-17,12
2019-09-17,03
2019-09-17,03
2019-09-17,03
2019-09-17,03
2019-09-17,03
2019-09-17,03
2019-09-17,12
2019-09-18,11
2019-09-18,11
2019-09-18,12
2019-09-18,12
2019-09-18,12
2019-09-18,11
2019-09-18,11
2019-09-18,03
2019-09-18,12
2019-09-18,03
2019-09-18,11
2019-09-18,03
2019-09-18,11
2019-09-18,12
2019-09-18,11
2019-09-18,11
2019-09-18,03
2019-09-18,12
2019-09-18,03
2019-09-18,03
2019-09-18,12
2019-09-18,03
2019-09-18,11
2019-09-19,03
2019-09-19,03
2019-09-19,03
2019-09-19,03
2019-09-19,11
2019-09-19,03
2019-09-19,03
2019-09-19,11
2019-09-19,03
2019-09-19,11
2019-09-19,11
2019-09-19,03
2019-09-20,11
2019-09-20,11
2019-09-20,11
2019-09-20,12
2019-09-20,11
2019-09-20,11
2019-09-20,03
2019-09-20,03
2019-09-20,11
2019-09-20,11
2019-09-20,11
2019-09-20,03
2019-09-20,03
2019-09-20,11
2019-09-20,11
2019-09-20,03
2019-09-23,03
2019-09-23,03
2019-09-23,03
2019-09-23,11
2019-09-23,11
2019-09-23,22
2019-09-23,12
2019-09-23,03
2019-09-23,11
2019-09-23,11
2019-09-24,11
2019-09-24,11
2019-09-24,03
2019-09-24,03
2019-09-24,03
2019-09-24,03
2019-09-24,12
2019-09-24,03
2019-09-24,03
2019-09-24,11
2019-09-24,11
2019-09-24,03
2019-09-24,03
2019-09-24,11
2019-09-24,03
2019-09-24,03
2019-09-24,11
2019-09-24,11
2019-09-24,11
2019-09-24,03
2019-09-24,03
2019-09-24,12
2019-09-24,03
2019-09-25,11
2019-09-25,11
2019-09-25,03
2019-09-25,12
2019-09-25,11
2019-09-25,11
2019-09-25,03
2019-09-25,03
2019-09-25,03
2019-09-25,11
2019-09-25,11
2019-09-25,03
2019-09-25,03
2019-09-25,11
2019-09-25,03
2019-09-25,03
2019-09-25,03
2019-09-25,03
2019-09-25,11
2019-09-25,03
2019-09-25,03
2019-09-25,03
2019-09-25,12
2019-09-25,03
2019-09-25,03
2019-09-25,12
2019-09-26,11
2019-09-26,03
2019-09-26,22
2019-09-26,03
2019-09-26,11
2019-09-26,11
2019-09-26,11
2019-09-26,11
2019-09-26,03
2019-09-26,11
2019-09-26,12
2019-09-26,12
2019-09-27,03
2019-09-27,03
2019-09-27,32
2019-09-27,03
2019-09-27,03
2019-09-30,03
2019-09-30,11
2019-09-30,11
2019-09-30,11
2019-09-30,12
2019-09-30,12
2019-09-30,03
2019-09-30,03
2019-09-30,03
2019-09-30,03
2019-09-30,11
2019-09-30,11
2019-09-30,11
2019-10-01,12
2019-10-01,03
2019-10-01,03
2019-10-01,03
2019-10-01,03
2019-10-01,11
2019-10-01,03
2019-10-01,03
2019-10-01,03
2019-10-01,03
2019-10-01,21
2019-10-01,03
2019-10-01,12
2019-10-01,12
2019-10-01,11
2019-10-01,03
2019-10-01,11
2019-10-01,03
2019-10-01,11
2019-10-01,03
2019-10-01,03
2019-10-01,03
2019-10-01,11
2019-10-01,11
2019-10-01,12
2019-10-01,12
2019-10-01,11
2019-10-01,12
2019-10-01,03
2019-10-01,11
2019-10-01,03
2019-10-01,11
2019-10-02,03
2019-10-02,03
2019-10-02,03
2019-10-02,11
2019-10-02,11
2019-10-02,11
2019-10-02,03
2019-10-02,11
2019-10-02,03
2019-10-02,03
2019-10-02,03
2019-10-02,12
2019-10-02,03
2019-10-02,03
2019-10-02,11
2019-10-02,12
2019-10-02,11
2019-10-02,12
2019-10-02,03
2019-10-02,11
2019-10-02,11
2019-10-02,11
2019-10-02,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,12
2019-10-03,03
2019-10-03,03
2019-10-03,12
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-03,03
2019-10-04,41
2019-10-04,12
2019-10-04,22
2019-10-04,11
2019-10-07,03
2019-10-07,03
2019-10-07,11
2019-10-07,12
2019-10-07,03
2019-10-07,03
2019-10-07,12
2019-10-07,11
2019-10-07,03
2019-10-07,11
2019-10-07,03
2019-10-07,11
2019-10-07,21
2019-10-07,11
2019-10-07,11
2019-10-07,03
2019-10-07,03
2019-10-07,03
2019-10-07,03
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,11
2019-10-07,03
2019-10-07,11
2019-10-07,11
2019-10-08,03
2019-10-08,03
2019-10-08,03
2019-10-08,03
2019-10-08,03
2019-10-08,11
2019-10-08,11
2019-10-08,11
2019-10-08,03
2019-10-08,11
2019-10-08,11
2019-10-08,03
2019-10-08,12
2019-10-08,11
2019-10-08,11
2019-10-08,03
2019-10-08,03
2019-10-08,11
2019-10-08,03
2019-10-08,22
2019-10-08,11
2019-10-08,03
2019-10-09,03
2019-10-09,03
2019-10-09,03
2019-10-09,03
2019-10-09,12
2019-10-09,21
2019-10-09,11
2019-10-09,03
2019-10-09,03
2019-10-09,11
2019-10-09,12
2019-10-09,03
2019-10-09,11
2019-10-09,03
2019-10-09,03
2019-10-09,03
2019-10-09,03
2019-10-09,03
2019-10-09,11
2019-10-09,03
2019-10-09,03
2019-10-09,12
2019-10-10,03
2019-10-10,03
2019-10-10,11
2019-10-10,03
2019-10-10,03
2019-10-10,03
2019-10-10,11
2019-10-10,11
2019-10-10,11
2019-10-10,11
2019-10-10,03
2019-10-10,11
2019-10-10,12
2019-10-11,11
2019-10-11,03
2019-10-11,03
2019-10-11,11
2019-10-11,03
2019-10-11,11
2019-10-11,12
2019-10-11,11
2019-10-14,11
2019-10-14,21
2019-10-14,12
2019-10-14,11
2019-10-14,11
2019-10-14,03
2019-10-14,03
2019-10-14,03
2019-10-14,12
2019-10-14,11
2019-10-14,11
2019-10-14,03
2019-10-14,11
2019-10-14,22
2019-10-14,11
2019-10-14,12
2019-10-14,03
2019-10-14,11
2019-10-14,11
2019-10-14,11
2019-10-14,12
2019-10-15,21
2019-10-15,22
2019-10-15,22
2019-10-15,03
2019-10-15,12
2019-10-15,03
2019-10-15,12
2019-10-15,03
2019-10-15,11
2019-10-15,21
2019-10-15,22
2019-10-15,22
2019-10-15,11
2019-10-15,12
2019-10-15,12
2019-10-15,12
2019-10-15,03
2019-10-15,03
2019-10-15,12
2019-10-15,11
2019-10-15,12
2019-10-15,11
2019-10-15,03
2019-10-15,12
2019-10-15,03
2019-10-15,11
2019-10-15,11
2019-10-15,11
2019-10-15,11
2019-10-15,03
2019-10-15,21
2019-10-15,11
2019-10-16,03
2019-10-16,11
2019-10-16,11
2019-10-16,03
2019-10-16,03
2019-10-16,11
2019-10-16,03
2019-10-16,11
2019-10-16,11
2019-10-16,11
2019-10-16,11
2019-10-16,03
2019-10-16,03
2019-10-16,12
2019-10-16,03
2019-10-16,03
2019-10-16,12
2019-10-16,03
2019-10-16,11
2019-10-16,11
2019-10-16,11
2019-10-16,03
2019-10-16,03
2019-10-16,03
2019-10-16,11
2019-10-16,03
2019-10-16,11
2019-10-16,12
2019-10-16,12
2019-10-16,11
2019-10-16,03
2019-10-16,03
2019-10-16,03
2019-10-17,21
2019-10-17,12
2019-10-17,03
2019-10-17,12
2019-10-17,11
2019-10-17,03
2019-10-17,11
2019-10-17,12
2019-10-17,12
2019-10-17,03
2019-10-17,03
2019-10-17,11
2019-10-17,12
2019-10-17,11
2019-10-17,12
2019-10-17,03
2019-10-18,03
2019-10-18,11
2019-10-18,11
2019-10-18,03
2019-10-18,11
2019-10-18,03
2019-10-18,03
2019-10-18,12
2019-10-18,03
2019-10-21,12
2019-10-21,03
2019-10-21,12
2019-10-21,03
2019-10-21,03
2019-10-21,11
2019-10-21,11
2019-10-21,03
2019-10-21,03
2019-10-21,22
2019-10-22,11
2019-10-22,03
2019-10-22,03
2019-10-22,11
2019-10-22,11
2019-10-22,11
2019-10-22,03
2019-10-22,12
2019-10-22,11
2019-10-22,03
2019-10-22,03
2019-10-22,03
2019-10-22,03
2019-10-22,11
2019-10-22,11
2019-10-22,11
2019-10-22,03
2019-10-22,03
2019-10-23,12
2019-10-23,03
2019-10-23,03
2019-10-23,12
2019-10-23,03
2019-10-23,11
2019-10-23,03
2019-10-23,03
2019-10-23,12
2019-10-23,11
2019-10-23,11
2019-10-23,03
2019-10-23,03
2019-10-23,03
2019-10-23,21
2019-10-23,11
2019-10-23,03
2019-10-23,03
2019-10-23,03
2019-10-23,12
2019-10-23,11
2019-10-23,03
2019-10-23,11
2019-10-23,12
2019-10-23,03
2019-10-23,03
2019-10-23,11
2019-10-23,03
2019-10-23,03
2019-10-23,03
2019-10-23,12
2019-10-24,03
2019-10-24,03
2019-10-24,03
2019-10-24,11
2019-10-24,03
2019-10-24,03
2019-10-24,11
2019-10-24,03
2019-10-24,03
2019-10-24,03
2019-10-24,03
2019-10-24,03
2019-10-24,03
2019-10-24,03
2019-10-25,11
2019-10-25,21
2019-10-28,03
2019-10-28,12
2019-10-28,11
2019-10-28,03
2019-10-28,11
2019-10-28,11
2019-10-28,03
2019-10-28,03
2019-10-29,03
2019-10-29,03
2019-10-29,21
2019-10-29,22
2019-10-29,22
2019-10-29,03
2019-10-29,12
2019-10-29,12
2019-10-29,12
2019-10-29,11
2019-10-29,03
2019-10-29,03
2019-10-29,03
2019-10-29,11
2019-10-29,03
2019-10-29,11
2019-10-29,11
2019-10-29,03
2019-10-29,03
2019-10-29,11
2019-10-29,11
2019-10-29,21
2019-10-29,12
2019-10-29,11
2019-10-29,03
2019-10-29,03
2019-10-29,11
2019-10-29,21
2019-10-29,03
2019-10-30,03
2019-10-30,03
2019-10-30,03
2019-10-30,03
2019-10-30,11
2019-10-30,12
2019-10-30,11
2019-10-30,21
2019-10-30,03
2019-10-30,11
2019-10-30,32
2019-10-30,21
2019-10-30,03
2019-10-30,03
2019-10-30,03
2019-10-31,03
2019-10-31,12
2019-10-31,11
2019-10-31,11
2019-10-31,03
2019-10-31,11
2019-10-31,12
2019-10-31,11
2019-10-31,11
2019-10-31,03
2019-10-31,11
2019-10-31,03
2019-10-31,03
2019-10-31,03
2019-10-31,03
2019-11-04,11
2019-11-04,21
2019-11-04,22
2019-11-04,03
2019-11-04,03
2019-11-04,03
2019-11-04,11
2019-11-04,03
2019-11-04,11
2019-11-04,11
2019-11-04,11
2019-11-04,11
2019-11-04,12
2019-11-04,12
2019-11-04,11
2019-11-04,12
2019-11-04,11
2019-11-04,03
2019-11-04,03
2019-11-04,03
2019-11-04,03
2019-11-04,12
2019-11-04,03
2019-11-04,03
2019-11-04,11
2019-11-04,03
2019-11-04,03
2019-11-05,03
2019-11-05,03
2019-11-05,11
2019-11-05,11
2019-11-05,03
2019-11-05,03
2019-11-05,03
2019-11-05,03
2019-11-05,03
2019-11-05,03
2019-11-05,03
2019-11-05,03
2019-11-05,12
2019-11-05,11
2019-11-05,03
2019-11-05,12
2019-11-05,22
2019-11-05,11
2019-11-05,03
2019-11-05,12
2019-11-05,11
2019-11-05,03
2019-11-06,03
2019-11-06,21
2019-11-06,12
2019-11-06,12
2019-11-06,11
2019-11-06,22
2019-11-06,03
2019-11-06,11
2019-11-06,11
2019-11-06,03
2019-11-06,12
2019-11-06,12
2019-11-06,21
2019-11-06,11
2019-11-06,03
2019-11-06,03
2019-11-06,03
2019-11-06,11
2019-11-06,12
2019-11-06,11
2019-11-06,12
2019-11-06,11
2019-11-06,11
2019-11-06,11
2019-11-06,12
2019-11-06,03
2019-11-06,03
2019-11-06,11
2019-11-06,03
2019-11-06,03
2019-11-06,03
2019-11-06,12
2019-11-06,03
2019-11-06,11
2019-11-06,03
2019-11-06,03
2019-11-06,11
2019-11-06,03
2019-11-06,11
2019-11-06,11
2019-11-06,12
2019-11-06,12
2019-11-06,03
2019-11-06,11
2019-11-07,03
2019-11-07,03
2019-11-07,11
2019-11-07,11
2019-11-07,03
2019-11-07,11
2019-11-07,11
2019-11-07,03
2019-11-07,03
2019-11-07,03
2019-11-07,11
2019-11-07,03
2019-11-07,03
2019-11-07,03
2019-11-07,12
2019-11-08,12
2019-11-08,11
2019-11-08,03
2019-11-08,03
2019-11-08,11
2019-11-08,12
2019-11-08,11
2019-11-08,03
2019-11-08,03
2019-11-08,11
2019-11-08,03
2019-11-08,21
2019-11-12,03
2019-11-12,12
2019-11-12,11
2019-11-12,03
2019-11-12,03
2019-11-12,11
2019-11-12,11
2019-11-12,03
2019-11-12,11
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,11
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,11
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,03
2019-11-12,12
2019-11-12,03
2019-11-12,03
2019-11-13,03
2019-11-13,03
2019-11-13,03
2019-11-13,11
2019-11-13,11
2019-11-13,03
2019-11-13,11
2019-11-13,11
2019-11-13,11
2019-11-13,03
2019-11-13,11
2019-11-13,03
2019-11-13,11
2019-11-13,11
2019-11-13,21
2019-11-13,11
2019-11-13,03
2019-11-13,03
2019-11-13,11
2019-11-13,03
2019-11-13,11
2019-11-13,03
2019-11-13,03
2019-11-13,03
2019-11-13,03
2019-11-14,03
2019-11-14,11
2019-11-14,03
2019-11-14,11
2019-11-14,11
2019-11-14,12
2019-11-14,03
2019-11-14,11
2019-11-14,03
2019-11-14,21
2019-11-14,03
2019-11-14,03
2019-11-14,11
2019-11-14,11
2019-11-15,03
2019-11-15,03
2019-11-15,03
2019-11-15,22
2019-11-15,12
2019-11-15,11
2019-11-15,03
2019-11-15,11
2019-11-18,03
2019-11-18,11
2019-11-18,11
2019-11-18,12
2019-11-18,03
2019-11-18,11
2019-11-18,12
2019-11-18,11
2019-11-18,03
2019-11-18,03
2019-11-18,03
2019-11-18,12
2019-11-18,12
2019-11-18,03
2019-11-18,21
2019-11-18,03
2019-11-18,11
2019-11-18,03
2019-11-18,03
2019-11-18,11
2019-11-18,03
2019-11-18,12
2019-11-18,11
2019-11-18,03
2019-11-18,03
2019-11-18,03
2019-11-18,03
2019-11-18,03
2019-11-18,03
2019-11-18,03
2019-11-19,03
2019-11-19,03
2019-11-19,11
2019-11-19,03
2019-11-19,12
2019-11-19,21
2019-11-19,03
2019-11-19,03
2019-11-19,03
2019-11-19,03
2019-11-19,03
2019-11-19,03
2019-11-19,12
2019-11-19,11
2019-11-19,11
2019-11-19,03
2019-11-19,03
2019-11-19,03
2019-11-19,03
2019-11-19,11
2019-11-20,11
2019-11-20,03
2019-11-20,11
2019-11-20,03
2019-11-20,12
2019-11-20,12
2019-11-20,03
2019-11-20,12
2019-11-20,11
2019-11-20,03
2019-11-20,11
2019-11-20,03
2019-11-20,03
2019-11-20,11
2019-11-20,03
2019-11-20,11
2019-11-20,11
2019-11-20,12
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,12
2019-11-20,03
2019-11-20,11
2019-11-20,11
2019-11-20,11
2019-11-20,03
2019-11-20,12
2019-11-21,03
2019-11-21,11
2019-11-21,11
2019-11-21,11
2019-11-21,12
2019-11-21,03
2019-11-21,03
2019-11-21,12
2019-11-21,21
2019-11-21,03
2019-11-21,03
2019-11-21,11
2019-11-21,03
2019-11-21,12
2019-11-21,11
2019-11-21,03
2019-11-21,03
2019-11-21,03
2019-11-22,11
2019-11-22,21
2019-11-22,12
2019-11-22,03
2019-11-22,11
2019-11-22,21
2019-11-22,11
2019-11-22,03
2019-11-22,03
2019-11-22,03
2019-11-22,11
2019-11-22,12
2019-11-22,03
2019-11-25,03
2019-11-25,03
2019-11-25,03
2019-11-25,12
2019-11-25,03
2019-11-25,03
2019-11-25,03
2019-11-25,11
2019-11-25,03
2019-11-25,11
2019-11-25,11
2019-11-25,03
2019-11-25,11
2019-11-25,03
2019-11-25,03
2019-11-25,11
2019-11-25,03
2019-11-25,11
2019-11-25,11
2019-11-26,03
2019-11-26,11
2019-11-26,03
2019-11-26,03
2019-11-26,11
2019-11-26,03
2019-11-26,03
2019-11-26,03
2019-11-26,11
2019-11-26,03
2019-11-26,11
2019-11-26,11
2019-11-26,03
2019-11-26,03
2019-11-26,11
2019-11-26,03
2019-11-26,03
2019-11-26,11
2019-11-26,03
2019-11-26,11
2019-11-26,03
2019-11-26,21
2019-11-26,03
2019-11-26,12
2019-11-26,11
2019-11-26,21
2019-11-26,03
2019-11-26,03
2019-11-26,11
2019-11-27,03
2019-11-27,03
2019-11-27,11
2019-11-27,03
2019-11-27,03
2019-11-27,03
2019-11-27,12
2019-11-27,12
2019-11-27,32
2019-11-27,03
2019-11-27,03
2019-11-27,11
2019-11-27,03
2019-11-27,03
2019-11-27,11
2019-11-27,12
2019-11-27,03
2019-11-27,12
2019-11-27,12
2019-11-27,12
2019-11-27,03
2019-11-27,11
2019-11-27,11
2019-11-27,11
2019-11-27,03
2019-11-27,11
2019-11-27,03
2019-11-27,21
2019-11-27,11
2019-11-28,12
2019-11-28,03
2019-11-28,12
2019-11-28,03
2019-11-28,11
2019-11-28,11
2019-11-28,11
2019-11-28,11
2019-11-28,03
2019-11-28,03
2019-11-28,03
2019-11-28,31
2019-11-28,12
2019-11-28,03
2019-11-28,03
2019-11-28,11
2019-11-28,32
2019-11-28,12
2019-11-28,03
2019-11-29,03
2019-11-29,03
2019-11-29,03
2019-11-29,11
2019-11-29,22
2019-11-29,03
2019-11-29,03
2019-11-29,12
2019-11-29,11
2019-11-29,03
2019-12-02,03
2019-12-02,11
2019-12-02,03
2019-12-02,03
2019-12-02,03
2019-12-02,22
2019-12-02,11
2019-12-02,11
2019-12-02,03
2019-12-02,11
2019-12-02,11
2019-12-02,12
2019-12-02,11
2019-12-02,11
2019-12-02,21
2019-12-02,11
2019-12-02,12
2019-12-02,03
2019-12-02,03
2019-12-03,03
2019-12-03,11
2019-12-03,11
2019-12-03,11
2019-12-03,11
2019-12-03,11
2019-12-03,03
2019-12-03,22
2019-12-03,11
2019-12-03,03
2019-12-03,11
2019-12-03,12
2019-12-03,12
2019-12-03,03
2019-12-03,12
2019-12-03,11
2019-12-03,12
2019-12-03,11
2019-12-03,11
2019-12-03,03
2019-12-03,11
2019-12-03,03
2019-12-03,03
2019-12-03,11
2019-12-03,32
2019-12-03,03
2019-12-03,03
2019-12-03,12
2019-12-04,03
2019-12-04,03
2019-12-04,12
2019-12-04,03
2019-12-04,12
2019-12-04,03
2019-12-04,03
2019-12-04,03
2019-12-04,12
2019-12-04,12
2019-12-04,12
2019-12-04,11
2019-12-04,03
2019-12-04,11
2019-12-04,03
2019-12-04,03
2019-12-04,03
2019-12-04,03
2019-12-04,03
2019-12-04,11
2019-12-04,11
2019-12-04,12
2019-12-04,03
2019-12-04,11
2019-12-04,03
2019-12-04,03
2019-12-04,03
2019-12-04,11
2019-12-04,03
2019-12-04,12
2019-12-04,12
2019-12-04,11
2019-12-04,11
2019-12-04,12
2019-12-04,03
2019-12-04,11
2019-12-04,03
2019-12-04,03
2019-12-05,12
2019-12-05,03
2019-12-05,11
2019-12-05,12
2019-12-05,11
2019-12-05,11
2019-12-05,03
2019-12-05,03
2019-12-05,11
2019-12-05,11
2019-12-05,03
2019-12-05,03
2019-12-05,03
2019-12-06,11
2019-12-06,11
2019-12-06,03
2019-12-06,03
2019-12-06,03
2019-12-06,11
2019-12-06,11
2019-12-06,12
2019-12-06,11
2019-12-06,11
2019-12-09,11
2019-12-09,03
2019-12-09,11
2019-12-09,03
2019-12-09,03
2019-12-09,11
2019-12-09,12
2019-12-09,21
2019-12-09,21
2019-12-09,11
2019-12-09,03
2019-12-09,03
2019-12-09,03
2019-12-09,03
2019-12-10,11
2019-12-10,03
2019-12-10,11
2019-12-10,11
2019-12-10,03
2019-12-10,03
2019-12-10,03
2019-12-10,03
2019-12-10,11
2019-12-10,12
2019-12-10,03
2019-12-10,11
2019-12-10,12
2019-12-10,12
2019-12-10,21
2019-12-10,22
2019-12-10,12
2019-12-11,03
2019-12-11,11
2019-12-11,03
2019-12-11,11
2019-12-11,11
2019-12-11,03
2019-12-11,03
2019-12-11,11
2019-12-11,03
2019-12-11,03
2019-12-11,03
2019-12-11,12
2019-12-11,12
2019-12-11,11
2019-12-11,03
2019-12-11,12
2019-12-11,11
2019-12-11,03
2019-12-11,12
2019-12-11,03
2019-12-11,03
2019-12-11,03
2019-12-11,03
2019-12-11,11
2019-12-11,03
2019-12-11,03
2019-12-11,03
2019-12-11,11
2019-12-11,11
2019-12-12,11
2019-12-12,03
2019-12-12,03
2019-12-12,11
2019-12-12,11
2019-12-12,03
2019-12-12,11
2019-12-12,22
2019-12-12,12
2019-12-12,12
2019-12-12,12
2019-12-12,11
2019-12-12,03
2019-12-12,03
2019-12-12,11
2019-12-12,03
2019-12-12,03
2019-12-12,12
2019-12-13,12
2019-12-13,12
2019-12-13,11
2019-12-13,03
2019-12-13,03
2019-12-13,11
2019-12-13,21
2019-12-13,11
2019-12-13,03
2019-12-16,03
2019-12-16,03
2019-12-16,11
2019-12-16,03
2019-12-16,11
2019-12-16,03
2019-12-16,11
2019-12-16,11
2019-12-16,21
2019-12-16,03
2019-12-16,03
2019-12-17,12
2019-12-17,03
2019-12-17,11
2019-12-17,11
2019-12-17,11
2019-12-17,03
2019-12-17,03
2019-12-17,11
2019-12-17,11
2019-12-17,11
2019-12-17,03
2019-12-17,12
2019-12-17,03
2019-12-17,12
2019-12-17,11
2019-12-17,12
2019-12-17,03
